event_id,timestamp,user_id,username,src_ip,dest_ip,country,event_type,status,severity,device_type,bytes_in,bytes_out,login_method,is_internal_ip
217,2025-01-12 10:03:08,133,user184,78.70.26.120,10.185.118.226,DE,file_access,success,Low,server,0,16108,sso,False
218,2025-01-22 15:39:12,47,user168,187.28.66.193,10.38.205.146,IN,file_access,success,Low,desktop,611,0,password,False
219,2025-01-17 03:19:16,332,user354,10.190.140.109,10.144.151.122,BR,vpn_login,success,Low,mobile,5710,7759,mfa,True
220,2025-01-13 07:53:23,17,user202,10.123.40.84,10.215.37.32,IN,file_access,success,Medium,server,2473,0,sso,True
221,2025-01-08 18:38:59,158,user326,60.118.115.158,10.32.167.181,AU,file_access,success,Low,mobile,0,21042,password,False
222,2025-01-30 11:38:56,419,user101,31.218.72.39,10.31.194.28,SG,policy_violation,blocked,Medium,desktop,2588,12206,mfa,False
223,2025-01-22 23:14:10,409,user488,10.231.169.215,10.179.101.200,CN,login_success,success,Medium,mobile,6460,0,sso,True
224,2025-01-06 16:27:19,51,user182,159.57.145.74,10.51.221.71,BR,malware_alert,blocked,High,server,0,3537,sso,False
225,2025-01-29 00:09:42,145,user30,216.88.244.238,10.122.130.235,US,malware_alert,blocked,Critical,laptop,10832,3807,password,False
226,2025-01-27 08:50:05,135,user332,10.188.207.105,10.62.122.210,DE,vpn_login,success,Low,laptop,2127,0,password,True
227,2025-01-19 02:17:49,354,user118,10.39.124.134,10.115.107.171,RU,vpn_login,success,Low,laptop,153,193,mfa,True
228,2025-01-30 00:06:26,341,user67,159.123.248.25,10.138.152.20,UK,policy_violation,blocked,Medium,mobile,8520,0,sso,False
229,2025-01-11 12:31:05,386,user195,181.7.162.133,10.10.197.45,CA,file_access,success,Medium,mobile,2490,0,password,False
230,2025-01-12 06:20:29,289,user339,39.0.92.224,10.12.173.188,IN,policy_violation,blocked,Medium,mobile,0,6497,password,False
231,2025-01-22 08:21:18,351,user194,130.175.182.166,10.75.12.222,CA,login_success,success,Medium,laptop,144,92,password,False
232,2025-01-15 22:11:04,35,user371,69.175.165.134,10.43.175.194,IN,file_access,success,Low,laptop,9394,0,sso,False
233,2025-01-25 19:32:26,487,user395,10.96.243.31,10.118.240.177,RU,file_access,success,Low,laptop,979,16101,mfa,True
234,2025-01-17 06:14:56,221,user156,10.131.147.236,10.189.218.117,CN,policy_violation,blocked,Medium,mobile,0,0,password,True
235,2025-01-19 09:18:13,31,user223,10.95.6.249,10.73.57.11,IN,file_access,success,Low,laptop,299,13044,mfa,True
236,2025-01-10 18:33:26,272,user417,10.215.142.186,10.109.213.55,US,login_success,success,Medium,laptop,0,9518,mfa,True
237,2025-01-11 13:17:03,85,user352,11.167.110.118,10.238.33.79,US,login_success,success,Low,laptop,5120,6062,mfa,False
238,2025-01-03 04:55:53,498,user271,119.217.220.34,10.110.238.188,US,login_failure,failed,Medium,mobile,0,1642,password,False
239,2025-01-29 01:16:55,487,user354,216.224.31.16,10.241.193.68,AU,malware_alert,blocked,Critical,mobile,925,9702,sso,False
240,2025-01-06 02:13:51,432,user397,145.71.139.249,10.129.77.185,SG,login_failure,failed,Low,laptop,9063,11752,mfa,False
241,2025-01-05 05:13:44,151,user4,10.101.178.87,10.101.17.81,CN,login_failure,failed,High,server,0,17890,password,True
242,2025-01-23 18:09:45,268,user467,97.205.0.195,10.95.211.77,CN,malware_alert,blocked,High,mobile,1709,10534,sso,False
243,2025-01-06 06:39:06,327,user407,34.133.119.65,10.193.55.48,US,policy_violation,blocked,High,laptop,0,0,sso,False
244,2025-01-23 20:45:39,276,user414,112.165.110.118,10.149.210.174,CN,malware_alert,blocked,Medium,server,0,0,mfa,False
245,2025-01-12 14:23:48,136,user355,48.107.108.90,10.214.228.152,UK,file_access,success,Low,laptop,0,4488,mfa,False
246,2025-01-08 11:26:55,488,user251,215.90.74.183,10.148.119.160,UK,login_failure,failed,Low,server,14748,7811,sso,False
247,2025-01-25 07:34:38,134,user204,10.231.95.222,10.104.175.210,BR,vpn_login,success,Low,mobile,1048,11004,password,True
248,2025-01-21 11:58:17,64,user53,151.130.86.71,10.143.230.201,RU,malware_alert,blocked,High,desktop,2818,5578,password,False
249,2025-01-16 13:36:21,12,user82,10.71.118.213,10.182.166.37,SG,malware_alert,blocked,High,desktop,5980,4469,password,True
250,2025-01-01 09:13:53,112,user451,10.67.93.253,10.55.218.67,DE,policy_violation,blocked,High,laptop,0,18398,mfa,True
251,2025-01-04 03:09:35,433,user483,10.121.171.149,10.43.198.132,RU,login_failure,failed,Medium,laptop,0,13696,sso,True
252,2025-01-30 06:40:27,438,user162,10.177.117.131,10.144.245.248,UK,login_success,success,Low,desktop,2256,7376,password,True
253,2025-01-11 08:27:58,376,user398,10.137.103.145,10.194.77.133,RU,login_success,success,Low,laptop,2209,0,sso,True
254,2025-01-14 11:05:14,306,user230,10.95.210.113,10.24.106.192,RU,policy_violation,blocked,Medium,server,11096,0,password,True
255,2025-01-30 05:08:26,451,user292,98.104.108.68,10.225.26.15,UK,login_failure,failed,Low,desktop,0,12996,password,False
256,2025-01-03 22:10:14,84,user460,10.127.185.161,10.156.251.155,DE,login_success,success,Low,desktop,0,0,password,True
257,2025-01-04 01:24:06,238,user467,154.177.181.143,10.194.148.111,IN,login_failure,failed,Medium,laptop,0,2571,mfa,False
258,2025-01-07 06:20:21,228,user201,10.130.9.219,10.145.98.157,CN,login_failure,failed,Low,desktop,0,0,sso,True
259,2025-01-19 23:21:47,370,user282,10.59.203.100,10.100.53.141,UK,file_access,success,Low,mobile,2211,15504,password,True
260,2025-01-18 22:51:42,398,user268,209.58.3.197,10.110.161.69,US,malware_alert,blocked,Medium,server,1157,13631,sso,False
261,2025-01-09 11:39:28,212,user342,10.141.29.105,10.112.75.93,RU,policy_violation,blocked,High,server,289,0,mfa,True
262,2025-01-03 23:41:36,109,user88,24.217.237.132,10.248.20.41,BR,malware_alert,blocked,Medium,mobile,0,0,password,False
263,2025-01-25 05:40:11,303,user328,10.228.181.24,10.102.254.162,RU,login_success,success,Medium,mobile,0,3056,sso,True
264,2025-01-01 15:45:48,432,user239,95.187.194.29,10.130.209.26,BR,file_access,success,Low,laptop,1822,14234,password,False
265,2025-01-15 04:11:05,119,user137,10.65.128.233,10.215.50.196,AU,vpn_login,success,Medium,server,7939,17244,sso,True
266,2025-01-29 10:33:51,81,user391,30.115.143.31,10.69.16.21,UK,file_access,success,Low,mobile,2509,12059,password,False
267,2025-01-23 10:57:09,225,user180,145.23.59.195,10.115.212.20,SG,login_failure,failed,Low,mobile,16787,8688,password,False
268,2025-01-19 03:05:51,160,user268,10.74.112.248,10.28.153.39,BR,policy_violation,blocked,Medium,server,0,0,mfa,True
269,2025-01-18 16:42:35,139,user268,10.177.89.99,10.29.18.90,DE,vpn_login,success,Low,desktop,0,15469,password,True
270,2025-01-06 13:57:02,42,user301,10.219.109.40,10.34.11.147,RU,malware_alert,blocked,High,mobile,1555,3975,sso,True
271,2025-01-26 13:55:25,155,user457,10.27.126.45,10.131.115.238,AU,policy_violation,blocked,Medium,mobile,0,15413,sso,True
272,2025-01-30 01:25:43,48,user226,10.21.52.208,10.195.232.225,RU,login_failure,failed,Medium,mobile,2775,19566,mfa,True
273,2025-01-27 02:24:05,252,user290,73.3.55.158,10.88.156.162,CA,file_access,success,Medium,laptop,6489,6436,mfa,False
274,2025-01-01 19:48:00,285,user435,10.71.24.122,10.231.243.205,US,login_failure,failed,Medium,server,0,2762,sso,True
275,2025-01-15 09:45:47,425,user81,10.101.174.217,10.228.114.187,US,login_success,success,Medium,desktop,2992,7104,sso,True
276,2025-01-26 16:01:27,301,user154,10.37.1.4,10.28.121.62,RU,malware_alert,blocked,High,server,1095,601,password,True
277,2025-01-21 12:56:37,460,user220,191.169.43.8,10.4.157.46,US,file_access,success,Low,server,4507,8701,sso,False
278,2025-01-22 01:15:13,447,user84,162.147.61.224,10.106.34.196,AU,vpn_login,success,Medium,desktop,6813,5856,mfa,False
279,2025-01-10 14:37:55,400,user396,198.233.27.211,10.206.6.110,CN,malware_alert,blocked,Medium,desktop,8540,0,mfa,False
280,2025-01-11 23:02:48,409,user212,221.76.158.91,10.119.115.141,BR,file_access,success,Low,laptop,5566,13287,sso,False
281,2025-01-22 12:25:27,166,user339,198.142.93.67,10.186.54.144,CN,login_success,success,Medium,laptop,6453,10359,sso,False
282,2025-01-18 16:00:11,284,user420,10.222.170.231,10.17.252.191,RU,malware_alert,blocked,Critical,server,13198,13889,mfa,True
283,2025-01-05 20:58:51,199,user278,177.231.119.24,10.245.228.21,CA,vpn_login,success,Medium,desktop,0,0,password,False
284,2025-01-10 01:50:39,440,user175,10.247.112.63,10.107.37.171,UK,login_failure,failed,Medium,mobile,7129,9386,password,True
285,2025-01-01 20:38:05,384,user43,10.159.210.193,10.24.234.85,BR,policy_violation,blocked,Medium,mobile,5722,4526,sso,True
286,2025-01-20 14:03:12,27,user205,10.239.181.123,10.212.50.117,CA,malware_alert,blocked,Medium,mobile,0,6364,password,True
287,2025-01-01 18:06:44,333,user410,10.223.167.110,10.166.52.103,CA,policy_violation,blocked,High,desktop,3072,0,sso,True
288,2025-01-28 18:51:52,497,user453,10.100.183.198,10.109.164.170,IN,login_failure,failed,Low,mobile,7931,3124,mfa,True
289,2025-01-20 11:11:25,116,user376,30.244.127.49,10.170.239.47,SG,file_access,success,Low,laptop,3155,564,mfa,False
290,2025-01-21 01:56:28,219,user222,113.0.4.59,10.187.82.225,CN,file_access,success,Low,mobile,2540,14637,password,False
291,2025-01-03 14:08:59,416,user91,69.209.229.162,10.165.128.205,SG,policy_violation,blocked,High,desktop,667,6333,sso,False
292,2025-01-21 14:42:29,7,user190,10.84.98.197,10.193.8.142,AU,login_failure,failed,Low,server,0,4202,mfa,True
293,2025-01-28 03:16:55,152,user480,172.212.190.37,10.38.139.254,SG,file_access,success,Low,desktop,3076,13999,mfa,False
294,2025-01-15 10:44:20,277,user85,10.64.73.33,10.100.247.145,AU,file_access,success,Medium,server,1686,7436,sso,True
295,2025-01-10 01:03:11,409,user429,222.131.94.77,10.172.115.252,IN,file_access,success,Medium,desktop,9033,0,password,False
296,2025-01-02 16:07:21,268,user156,73.243.89.212,10.152.160.252,SG,file_access,success,Low,laptop,1538,2504,mfa,False
297,2025-01-23 04:58:04,108,user223,10.45.47.115,10.24.145.213,DE,login_failure,failed,Low,mobile,266,15244,password,True
298,2025-01-03 06:18:58,168,user270,46.122.153.29,10.39.236.239,CN,vpn_login,success,Low,server,1249,4464,mfa,False
299,2025-01-11 00:21:22,495,user138,10.59.251.237,10.25.113.65,UK,vpn_login,success,Low,laptop,136,5738,sso,True
300,2025-01-25 01:29:08,190,user351,10.40.88.236,10.106.66.44,CA,malware_alert,blocked,High,mobile,0,0,mfa,True
301,2025-01-10 21:32:46,233,user450,10.134.98.1,10.252.85.98,CA,login_success,success,Low,server,194,1618,mfa,True
302,2025-01-09 02:13:17,425,user301,10.57.221.95,10.164.235.217,AU,file_access,success,Low,desktop,3121,2011,password,True
303,2025-01-05 00:40:39,444,user350,10.196.84.213,10.240.216.194,US,vpn_login,success,Low,desktop,0,14737,password,True
304,2025-01-03 19:51:15,128,user303,107.220.225.129,10.250.198.167,SG,malware_alert,blocked,High,server,0,0,mfa,False
305,2025-01-17 05:53:30,407,user358,93.192.49.123,10.134.250.220,IN,vpn_login,success,Medium,laptop,8587,0,password,False
306,2025-01-11 03:07:13,67,user300,61.139.8.168,10.22.241.197,AU,login_success,success,Low,mobile,1943,16,password,False
307,2025-01-29 16:44:44,395,user198,10.16.188.12,10.125.178.171,AU,policy_violation,blocked,Medium,desktop,260,11214,sso,True
308,2025-01-22 10:14:17,284,user287,10.163.162.83,10.238.54.169,CA,malware_alert,blocked,Critical,laptop,4967,0,password,True
309,2025-01-20 22:28:46,169,user118,10.87.51.219,10.112.168.226,BR,login_success,success,Medium,desktop,2373,0,password,True
310,2025-01-20 10:49:21,126,user69,10.77.42.234,10.200.126.103,SG,malware_alert,blocked,Medium,mobile,9845,12102,password,True
311,2025-01-01 16:54:54,416,user96,10.217.173.8,10.12.25.122,CN,vpn_login,success,Low,server,2612,12822,sso,True
312,2025-01-03 20:29:30,123,user494,10.171.60.11,10.133.216.27,AU,policy_violation,blocked,High,laptop,2074,1923,mfa,True
313,2025-01-20 01:59:22,301,user417,206.47.88.83,10.39.0.161,SG,vpn_login,success,Low,mobile,4029,0,sso,False
314,2025-01-06 18:52:07,71,user313,10.53.202.52,10.116.30.180,UK,malware_alert,blocked,Critical,server,8707,12466,mfa,True
315,2025-01-13 03:45:17,75,user183,156.16.220.254,10.52.104.157,DE,policy_violation,blocked,High,laptop,2929,0,mfa,False
316,2025-01-17 15:11:32,115,user436,58.58.238.47,10.3.57.104,AU,vpn_login,success,Low,desktop,0,12105,sso,False
317,2025-01-28 02:11:16,435,user224,207.27.94.95,10.148.139.89,RU,malware_alert,blocked,Critical,desktop,13895,20549,password,False
318,2025-01-25 01:49:17,457,user65,161.151.52.102,10.102.14.229,IN,login_failure,failed,Low,desktop,0,0,mfa,False
319,2025-01-08 10:42:27,231,user423,10.205.121.55,10.102.87.39,RU,login_success,success,Low,desktop,0,2038,sso,True
320,2025-01-05 06:50:55,102,user129,165.13.184.178,10.107.199.215,BR,login_failure,failed,Medium,laptop,6429,0,mfa,False
321,2025-01-29 00:33:22,228,user284,10.55.65.185,10.120.159.104,US,login_success,success,Low,desktop,5683,5890,mfa,True
322,2025-01-11 22:38:17,474,user130,10.192.59.66,10.150.132.98,CN,policy_violation,blocked,Medium,mobile,3352,21013,password,True
323,2025-01-17 13:35:20,474,user64,10.45.40.139,10.208.252.235,RU,login_failure,failed,Medium,mobile,0,2129,password,True
324,2025-01-05 07:20:47,479,user353,10.154.29.24,10.7.174.43,CN,file_access,success,Low,desktop,4317,1729,mfa,True
325,2025-01-21 12:02:32,347,user440,126.59.101.96,10.130.232.38,CA,login_failure,failed,High,server,3542,1876,password,False
326,2025-01-27 20:01:04,259,user225,109.187.225.18,10.114.58.235,CA,vpn_login,success,Low,desktop,0,0,password,False
327,2025-01-27 10:37:20,195,user100,10.156.222.125,10.23.169.119,UK,file_access,success,Low,laptop,3818,0,password,True
328,2025-01-25 01:02:32,166,user142,10.6.223.190,10.250.64.209,IN,login_failure,failed,Low,desktop,1643,2154,password,True
329,2025-01-02 17:01:57,318,user155,10.252.11.94,10.22.21.74,UK,login_failure,failed,Medium,server,339,17411,password,True
330,2025-01-24 05:16:25,285,user267,176.37.138.142,10.156.172.96,BR,vpn_login,success,Low,server,1840,9113,password,False
331,2025-01-15 00:58:18,274,user301,10.166.133.118,10.157.190.171,CA,file_access,success,Low,desktop,12155,0,sso,True
332,2025-01-16 21:27:44,299,user485,10.107.58.210,10.75.139.207,DE,login_failure,failed,Low,server,3778,5597,password,True
333,2025-01-02 11:45:25,180,user164,81.168.118.6,10.53.82.30,IN,vpn_login,success,Medium,laptop,0,8601,mfa,False
334,2025-01-13 03:20:51,6,user130,202.249.16.202,10.148.98.167,IN,file_access,success,Medium,desktop,0,0,sso,False
335,2025-01-21 18:45:44,362,user114,23.255.139.64,10.210.1.116,IN,login_success,success,Low,server,0,730,mfa,False
336,2025-01-13 10:11:38,38,user462,122.203.231.74,10.72.219.106,IN,malware_alert,blocked,High,desktop,1708,0,password,False
337,2025-01-30 12:04:47,246,user60,10.137.41.33,10.210.108.208,SG,file_access,success,Low,server,3995,6958,password,True
338,2025-01-27 13:32:30,363,user140,10.22.186.3,10.128.210.46,BR,policy_violation,blocked,Medium,server,3210,6513,mfa,True
339,2025-01-07 16:26:00,252,user159,75.78.255.26,10.156.201.216,DE,vpn_login,success,Medium,laptop,0,4106,sso,False
340,2025-01-03 16:18:00,184,user288,109.162.39.216,10.215.63.82,US,malware_alert,blocked,Medium,laptop,4315,10779,mfa,False
341,2025-01-08 22:42:36,457,user196,12.186.7.26,10.108.31.63,CA,login_failure,failed,Medium,server,0,15016,mfa,False
342,2025-01-22 14:13:45,348,user451,107.80.11.63,10.218.69.252,CN,login_failure,failed,Low,laptop,0,10838,mfa,False
343,2025-01-27 07:36:19,210,user180,10.86.204.207,10.210.134.74,SG,login_failure,failed,High,mobile,6496,3611,sso,True
344,2025-01-02 09:58:56,281,user315,10.216.7.113,10.134.17.231,UK,vpn_login,success,Low,mobile,3990,143,password,True
345,2025-01-16 14:31:04,381,user412,189.71.56.229,10.237.14.26,BR,login_failure,failed,Low,server,552,10427,sso,False
346,2025-01-09 02:58:57,373,user80,10.145.144.209,10.226.251.160,CN,vpn_login,success,Low,server,986,4908,mfa,True
347,2025-01-16 15:26:15,188,user247,10.115.144.53,10.86.157.158,BR,login_failure,failed,Low,server,0,0,sso,True
348,2025-01-20 20:20:13,1,user136,10.44.239.109,10.127.139.21,CA,policy_violation,blocked,Medium,mobile,0,6148,mfa,True
349,2025-01-27 06:44:51,281,user281,153.218.146.239,10.24.64.213,SG,login_failure,failed,Low,laptop,6378,11586,mfa,False
350,2025-01-30 11:17:31,88,user343,121.16.106.211,10.188.128.148,US,malware_alert,blocked,Medium,laptop,10615,14194,password,False
351,2025-01-11 15:13:04,264,user177,10.20.109.160,10.207.171.48,CA,file_access,success,Low,laptop,1648,9084,sso,True
352,2025-01-28 21:58:19,362,user255,205.42.4.152,10.5.217.69,SG,login_success,success,Low,desktop,1252,3719,sso,False
353,2025-01-16 04:44:44,243,user141,155.148.86.162,10.185.152.128,IN,malware_alert,blocked,High,server,6672,8569,password,False
354,2025-01-13 19:28:25,486,user355,75.126.9.149,10.102.31.188,CA,policy_violation,blocked,Medium,laptop,8700,1063,password,False
355,2025-01-26 05:42:04,265,user420,146.172.190.40,10.144.163.106,DE,login_failure,failed,High,laptop,3897,17458,password,False
356,2025-01-12 14:26:47,344,user308,10.190.172.83,10.76.184.163,IN,file_access,success,Low,mobile,3806,0,mfa,True
357,2025-01-14 07:24:47,376,user109,10.157.197.205,10.184.149.50,RU,vpn_login,success,Low,laptop,7178,0,mfa,True
358,2025-01-30 10:13:58,74,user215,50.74.224.28,10.254.186.89,CN,login_failure,failed,Medium,mobile,10897,14046,sso,False
359,2025-01-22 06:50:37,198,user413,10.244.38.201,10.30.227.207,RU,malware_alert,blocked,High,laptop,0,11176,sso,True
360,2025-01-12 02:10:18,310,user382,10.38.44.102,10.62.173.171,US,login_success,success,Low,server,0,2187,mfa,True
361,2025-01-28 01:30:08,319,user351,10.251.92.116,10.80.76.220,IN,file_access,success,Low,laptop,1785,14502,mfa,True
362,2025-01-18 19:47:48,307,user157,10.36.113.41,10.76.251.248,SG,policy_violation,blocked,High,desktop,3684,0,password,True
363,2025-01-03 00:11:36,83,user286,10.247.186.239,10.72.190.142,DE,login_success,success,Low,server,2504,0,password,True
364,2025-01-20 14:40:20,485,user406,10.0.195.120,10.93.197.45,CA,login_success,success,Medium,desktop,2447,9325,password,True
365,2025-01-02 15:12:18,326,user434,125.106.40.33,10.58.0.33,DE,vpn_login,success,Low,desktop,9939,0,sso,False
366,2025-01-18 11:36:51,264,user465,10.101.110.16,10.140.182.143,US,malware_alert,blocked,High,laptop,1108,10146,mfa,True
367,2025-01-19 19:40:22,362,user62,10.224.26.133,10.173.53.86,CN,login_failure,failed,Low,laptop,0,2320,sso,True
368,2025-01-14 19:51:53,280,user2,81.247.171.69,10.239.48.20,SG,malware_alert,blocked,Critical,desktop,0,7066,password,False
369,2025-01-10 03:11:45,10,user384,167.128.9.235,10.173.118.210,RU,policy_violation,blocked,Medium,desktop,0,1234,sso,False
370,2025-01-15 23:29:23,96,user392,10.236.98.61,10.232.3.247,DE,login_success,success,Medium,server,2807,0,sso,True
371,2025-01-30 04:47:06,363,user428,10.142.74.25,10.20.187.166,IN,policy_violation,blocked,High,desktop,10687,7733,sso,True
372,2025-01-04 03:23:02,367,user376,10.108.181.106,10.106.242.130,AU,policy_violation,blocked,Medium,desktop,0,2605,sso,True
373,2025-01-07 15:43:26,102,user409,10.23.98.114,10.139.141.215,UK,login_success,success,Low,server,0,7865,password,True
374,2025-01-18 11:06:22,365,user333,12.28.40.32,10.228.194.125,DE,login_failure,failed,Low,laptop,979,1481,password,False
375,2025-01-06 15:55:18,51,user144,81.210.185.36,10.139.100.44,UK,file_access,success,Medium,server,0,3979,sso,False
